BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
839,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7022,SJK(C) JEMENTAH (2),JLN. PADANG,JEMENTAH,85200,079471307,079471307
840,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7057,SJK(T) BEKOK,JALAN PEJABAT POS,BEKOK,86500,079221979,079221979
841,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7061,SJK(T) LABIS,JALAN SEKOLAH,LABIS,85300,079253399,079253399
842,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7063,SJK(T) LADANG VOULES,"LADANG VOULES,",SEGAMAT,85009,079270885,9270885
843,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7065,SJK(T) LADANG SEGAMAT,LADANG SEGAMAT,SEGAMAT,85009,079437724,079437724
844,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7067,SJK(T) BANDAR SEGAMAT,JALAN GENUANG,SEGAMAT,85000,079432249,079432249
845,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7068,SJK(T) LADANG SG MUAR,LADANG SUNGAI MUAR,SEGAMAT,85009,079372737,079372737
846,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7069,SJK(T) LDG SG SENARUT,LADANG SUNGAI SENARUT,BATU ANAM,85100,079497993,079497993
847,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7070,SJK(T) BATU ANAM,"JALAN GEMAS, BATU ANAM",BATU ANAM,85100,079497182,079497182
848,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7071,SJK(T) LADANG GOMALI,"LDG.GOMALI,",BATU ANAM,85109,079497916,079497916
849,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7072,SJK(T) LADANG FORTROSE,GEMAS BARU,GEMAS,73400,079485812,079485812
850,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7073,SJK(T) LADANG NAGAPPA,JEMENTAH,JEMENTAH,85200,069630028,069630031
851,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (T),JBD7074,SJK(T) CANTUMAN CHAAH,JALAN KILANG,CHAAH,85400,079261101,079261101
852,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7001,SK TEMENGGONG ABDUL RAHMAN (INTEG),1261 JALAN PAWANG,SEGAMAT,85000,079312018,079313018
853,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7003,SK KAMPONG TENGAH,KM3 JLN HASSAN,SEGAMAT,85000,079325779,079325779
854,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7004,SK KAMPONG JAWA,"JALAN MEDOI, KAMPONG JAWA",SEGAMAT,85000,079319584,079322400
855,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7005,SK LKTP MEDOI,"JALAN PEJABAT, FELDA MEDOI",SEGAMAT,85050,079313985,079313985
856,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7006,SK DATO SERI MAHARAJA LELA,"KM. 3, JLN. BULOH KASAP",SEGAMAT,85000,079312029,079312029
857,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7007,SK GELANG CHINCHIN,KAMPUNG GELANG CHINCHIN,SEGAMAT,85000,079328216,079328216
858,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7008,SK BULOH KASAP,"165 JALAN ABDULLAH,","BULOH KASAP",85010,079442543,079442543
859,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7009,SK KUALA PAYA,KG. KUALA PAYA,SEGAMAT,85010,079442924,079442924
860,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7010,SK SPANG LOI,"KG. SPANG LOI, BATU ANAM",SEGAMAT,85100,079377131,079377131
861,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7011,SK SEPINANG,KAMPUNG SEPINANG,SEGAMAT,85000,079319157,079319157
862,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7012,SK BATU ANAM,SK BATU ANAM SEGAMAT,SEGAMAT,85100,079497678,079497273
863,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7013,SK KAMPONG AWAT,SK KAMPONG AWAT,BATU ANAM,85100,079373371,TIADA
864,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7014,SK MENSUDUT PINDAH,KAMPUNG MENSUDUT PINDAH,SEGAMAT,85100,079370027,079370027
865,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7015,SK TAMBANG,TAMBANG BATU 4,BATU ANAM,85100,079497880,079497880
866,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7016,SK GEMEREH,"KM. 5, JALAN MUAR,",SEGAMAT,85000,079310740,079310750
867,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7017,SK JEMENTAH,"KM 22,JALAN MUAR",JEMENTAH,85200,079473261,079473261
868,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7018,SK LADANG WELCH,JEMENTAH,JEMENTAH,85200,079473771,079473771
869,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7019,SK TEBING TINGGI,"JALAN UTAMA, KAMPUNG TEBING TINGGI",SEGAMAT,85000,079372306,079372306
870,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7020,SK BUKIT TUNGGAL,"KG. BUKIT TUNGGAL,",JEMENTAH,85200,079473962,079473962
871,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7021,SK PAYA JAKAS,"KM. 26, JLN. MUAR",JEMENTAH,85200,079474676,079474676
872,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7022,SK POGOH,"KG. POGOH 2,",SEGAMAT,85000,079314727,079314727
873,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7023,SK MELAYU RAYA,"KG. MELAYU RAYA, MUKIM  POGOH",SEGAMAT,85000,079435198,079435198
874,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7024,SK LABIS,"JKR 417, JALAN YONG PENG",LABIS,85300,079253216,079253216
875,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7025,SK PEKAN AIR PANAS,"JALAN ZAINAL, PEKAN AIR PANAS",LABIS,85300,079287040,079287040
876,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7026,SK KAMPONG TENANG,KAMPONG TENANG,LABIS,85300,079287333,079287333
877,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7027,SK SAWAH BAHRU,"KG. SAWAH BARU,",LABIS,85300,079288003,079288003
878,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7028,SK LKTP TENANG,"JALAN BESAR, FELDA TENANG",LABIS,85300,079288710,079288710
879,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7029,SK SERI BALI,JALAN KAMPUNG JAWA BARU,CHAAH,85400,079262724,079262725
880,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7030,SK SERI BEKOK,JALAN BAHRU,BEKOK,86500,079221633,079221633
881,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7031,SK (FELDA) CHEMPLAK,"JLN. BAHAGIA,FELDA CHEMPLAK",LABIS,85300,079236944,079236945
882,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7032,SK (FELDA) KEMELAH,JALAN SEKOLAH,SEGAMAT,85040,079451761,079451761
883,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7033,SK MENSUDUT LAMA,"KG. MENSUDUT LAMA,",BATU ANAM,85100,079374366,079374366
884,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7034,SK BALAI BADANG,KAMPUNG BALAI BADANG,BATU ANAM,85100,079373212,TIADA
885,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7035,SK (FELDA) REDONG,FELDA REDONG,LABIS,85300,079291900,079291900
886,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7036,SK LKTP PEMANIS 1,PETI SURAT 42,SEGAMAT,85009,079456528,079456528
887,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7037,SK TENANG STESEN,"KM 19, TENANG STESEN",SEGAMAT,85030,079270507,079270507
888,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7038,SK (FELDA) PEMANIS 2,"PETI SURAT 105, FELDA PEMANIS 2",SEGAMAT,85007,079456408,079456408
889,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7039,SK LKTP PALONG TIMUR,LKTP PALONG TIMUR,BATU ANAM,85100,064668532,064668532
890,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7040,SK LKTP MAOKIL 1,"JKR 1732 , JALAN ANGSANA, GUGUSAN FELDA MAOKIL",LABIS,85300,079191168,079191168
891,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7041,SK DESA TEMU JODOH,"KM 6, JALAN YONG PENG,",CHAAH,85400,079263700,079263600
892,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7042,SK SEGAMAT KECIL,W/POS FELDA REDONG 1,LABIS,85300,079370036,079370036
893,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7043,SK KAMPONG KUDUNG,"KAMPUNG KUDONG,",SEGAMAT,86500,079341935,TIADA
894,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7044,SK KAMPUNG PAYA BESAR,KAMPUNG PAYA BESAR,SEGAMAT,85000,079377671,079377671
895,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7045,SK LKTP PALONG TIMUR 2,"LKTP PALONG TIMUR 2,",BATU ANAM,85100,064668135,064668135
896,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7046,SK LKTP MAOKIL 2,"JALAN ANGSANA, FELDA MAOKIL",LABIS,85300,079191652,079191652
897,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7047,SK SEGAMAT BARU,"JALAN SERIKAYA 12, SEGAMAT BARU",SEGAMAT,85000,079436177,079436177
898,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7048,SK KEMEDAK,"KARUNG BERKUNCI 525,",SEGAMAT,85009,079371541,079371541
899,JOHOR,PPD SEGAMAT,Kebangsaan,JBA7049,SK BANDAR PUTRA,"JALAN PUTRA 2/25, BANDAR PUTRA",SEGAMAT,85000,079432616,079432616
900,JOHOR,PPD SEGAMAT,Kebangsaan,JBB7043,SK BUKIT HAMPAR,JALAN  HASSAN,SEGAMAT,85000,079312664,079316303
901,JOHOR,PPD SEGAMAT,Kebangsaan,JBB7044,SK DATUK WAN IDRIS,JALAN TAHANG RIMAU.,SEGAMAT,85000,079313918,079313918
902,JOHOR,PPD SEGAMAT,Kebangsaan,JBB7045,SK CANOSSIAN CONVENT (M),KAMPUNG ABDULLAH,SEGAMAT,85000,079311253,079311253
903,JOHOR,PPD SEGAMAT,Kebangsaan,JBB7046,SK SRI LABIS,"JKR 1421, JALAN MUAR",LABIS,85300,079254193,079254193
904,JOHOR,PPD SEGAMAT,Kebangsaan,JCT7001,"SEKOLAH RENDAH AGAMA BERSEPADU SEGAMAT","JALAN EMAS 8, TAMAN BUKIT BARU, BUKIT SIPUT",SEGAMAT,85020,079436266,079433566
