56,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0073,SK SERI SURIA,"JALAN 8A, TAMAN TAN YEW LAI OFF JLN PUCHONG",KUALA LUMPUR,58200,0377858942,0377851740
57,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0074,SK SERI HARTAMAS,TAMAN SRI HARTAMAS,KUALA LUMPUR,50480,0362018557,0362017557
58,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0075,SK BANDAR BARU SERI PETALING 2,"JALAN RADIN, BANDAR BARU SERI PETALING",KUALA LUMPUR,57000,0390591570,0390570164
59,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0076,SK DESA TASIK,"JLN 11/146, BANDAR TASIK SELATAN",KUALA LUMPUR,57000,0390581485,0390581489
60,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0078,SK SERI INDAH,"JLN HUJAN BUKIT, TAMAN OVERSEAS UNION",KUALA LUMPUR,58200,0379871384,0379871384
61,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0080,SK BANDAR TASIK SELATAN,BANDAR TASIK SELATAN,KUALA LUMPUR,57000,0391725829,0391725843
62,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0081,SK DESA PETALING,DESA PETALING,KUALA LUMPUR,57100,0390576614,0390576634
63,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0082,SK DANAU PERDANA,"JALAN DESA BAKTI 2, TAMAN DESA",KUALA LUMPUR,58100,0379818457,0379810840
64,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0083,SK BUKIT JALIL,"JLN 3/155A, BUKIT JALIL GOLF RESORT",KUALA LUMPUR,57000,0389966436,0389964613
65,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0084,SK ALAM DAMAI,PERSIARAN BISTARI CHERAS,KUALA LUMPUR,56000,0391023267,0391023271
66,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0085,SK SERI TASIK,"JALAN SRI PERMAISURI 1, BANDAR SRI PERMAISURI",KUALA LUMPUR,56000,0391718584,0391731646
67,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0087,SK SERI SAUJANA,"JALAN MESRA RIA, BANDAR BARU SERI PETALING",KUALA LUMPUR,57000,0390592243,0390592243
68,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0088,SK COCHRANE,JALAN SHAHBANDAR,KUALA LUMPUR,55100,0392822661,0392822663
69,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0092,SK SERI ANGGERIK,"JALAN 1/144A, TAMAN LEN SEN, CHERAS",KUALA LUMPUR,56000,0391012506,0391021702
70,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0093,SK COCHRANE PERKASA,JALAN COCHRANE,KUALA LUMPUR,55100,0392826352,0392847340
71,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0098,SK SERI PERMAISURI,"JALAN 6/106, BANDAR SRI PERMAISURI, CHERAS",KUALA LUMPUR,56000,0391712403,0391712412
72,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0043,SK JALAN BELLAMY,JALAN BELLAMY,KUALA LUMPUR,50460,0321423475,0321425292
73,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0044,SK BRICKFIELDS 1,"JALAN SULTAN ABDUL SAMAD, BRICKFIELDS",KUALA LUMPUR,50470,0322741245,0322741248
74,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0045,SK BRICKFIELDS 2,"JALAN SULTAN ABDUL SAMAD, BRICKFIELDS",KUALA LUMPUR,50470,0322741331,0322741334
75,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0046,SK SERI BINTANG UTARA,TAMAN SHAMELIN PERKASA,KUALA LUMPUR,56100,0392838284,0392838278
76,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0047,SK SERI BINTANG SELATAN,"JALAN 3/91, TAMAN SHAMELIN PERKASA",CHERAS,56100,0392838367,0392838370
