BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
1000,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YBH3101,SK SIBU BANDARAN NO 2,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084311952,084311952
1001,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YBH3102,SK PERBANDARAN SIBU NO. 4,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,6084322606,6084322606
1002,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3101,SJK(C) SACRED HEART CHINESE (M),D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084322416,084329913
1003,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3103,SJK(C) TUNG HUA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084333749,084333749
1004,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3104,SJK(C) GUONG ANN,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084321886,084321886
1005,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3105,SJK(C) CHUNG HUA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084330225,084349182
1006,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3106,SJK(C) DUNG SANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084338255,084338255
1007,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3107,SJK(C) THAI KWANG,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,084211455,084211455
1008,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3108,SJK(C) UK DAIK,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084321333,084321333
1009,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3109,SJK(C) TIONG HIN,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084335090,084335090
1010,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3110,SJK(C) EK THEI,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084311757,084311757
1011,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3111,SJK(C) CHUNG SING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084322148,084322148
1012,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3112,SJK(C) KIEW NANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084212586,084212586
1013,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3113,SJK(C) THIAN HUA,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,084235728,084235728
1014,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3201,SJK(C) THIAN CHIN,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084366592,TIADA
1015,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3203,SJK(C) YONG CHENG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084695610,TIADA
1016,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3205,SJK(C) DO NANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084350657,TIADA
1017,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3206,SJK(C) GUONG MING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084340079,084340079
1018,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3208,SJK(C) KENG NANG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084366584,TIADA
1019,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3209,SJK(C) CHUNG UNG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1020,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3210,SJK(C) TUNG KIEW,"D/A PEJABAT PELAJARAN GABUNGAN SIBU,",SIBU,96000,0128863536,TIADA
1021,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3211,SJK(C) NANG KIANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,"",""
1022,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3212,SJK(C) HANG KWONG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,0198279297,TIADA
1023,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3213,SJK(C) YONG SHING,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0128833581,""
1024,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3214,SJK(C) KAI NANG,"D/A PEJABAT PELAJARAN GABUNGAN SIBU,",SIBU,96000,084351532,TIADA
1025,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3215,SJK(C) SU LAI,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084349300,084349300
1026,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3217,SJK(C) TING SING,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084319597,084319597
1027,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3219,SJK(C) SUNG SANG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084213251,084213251
1028,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3220,SJK(C) NANG SANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084329035,084329035
1029,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3221,SJK(C) SAM LAM,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1030,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3222,SJK(C) KWONG HUA,D/A PEJABAT PELAJARAN DAERAH  SIBU,SIBU,96000,084350425,TIADA
1031,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3223,SJK(C) ING GUONG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084228990,TIADA
1032,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3225,SJK(C) SING MING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1033,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3226,SJK(C) UNG NANG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084228053,TIADA
1034,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3228,SJK(C) KWONG KOK,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0194590886,TIADA
1035,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3230,SJK(C) CHAO SU,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,"",""
1036,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3231,SJK(C) BOI ING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,0198552102,084347178
1037,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3232,SJK(C) TAI TUNG 2,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0138155368,TIADA
1038,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3233,SJK(C) HING UNG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1039,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3234,SJK(C) KIANG HIN,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084329181,084329181
1040,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3235,SJK(C) NENG SHING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,0135775377,""
1041,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3236,SJK(C) CHUNG CHENG,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084350015,TIADA
1042,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3237,SJK(C) KAI DEE,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1043,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCC3238,SJK(C) YUK CHAI,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1044,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YCH3101,SJK(C) METHODIST (M),D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084330753,084330618
1045,SARAWAK,PPD SIBU,Kebangsaan,YBA3101,SK KG BAHAGIA JAYA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084330395,084330395
1046,SARAWAK,PPD SIBU,Kebangsaan,YBA3102,SK PENDIDIKAN KHAS (CACAT PENDENGARAN),D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084337244,084337244
1047,SARAWAK,PPD SIBU,Kebangsaan,YBA3103,SK JALAN DESHON,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084311372,084311372
1048,SARAWAK,PPD SIBU,Kebangsaan,YBA3104,SK SEDC,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084210390,084216590
1049,SARAWAK,PPD SIBU,Kebangsaan,YBA3105,SK SENTOSA  SIBU,SK. SENTOSA,SIBU,96000,084210844,084210844
1050,SARAWAK,PPD SIBU,Kebangsaan,YBA3201,SK BATU 10 JALAN OYA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084238409,TIADA
1051,SARAWAK,PPD SIBU,Kebangsaan,YBA3204,SK SINGAT,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1052,SARAWAK,PPD SIBU,Kebangsaan,YBA3205,SK SIBU JAYA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1053,SARAWAK,PPD SIBU,Kebangsaan,YBB3201,SK SG AUP,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084329040,""
1054,SARAWAK,PPD SIBU,Kebangsaan,YBB3202,SK SG PASSAI,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1055,SARAWAK,PPD SIBU,Kebangsaan,YBB3203,SK SG DURIN,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,084736379,084736379
1056,SARAWAK,PPD SIBU,Kebangsaan,YBB3204,SK SG NAMAN,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1057,SARAWAK,PPD SIBU,Kebangsaan,YBB3205,SK BATU WONG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1058,SARAWAK,PPD SIBU,Kebangsaan,YBB3206,SK SG SALIM,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1059,SARAWAK,PPD SIBU,Kebangsaan,YBB3207,SK TANJUNG PENASU,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1060,SARAWAK,PPD SIBU,Kebangsaan,YBB3208,SK BAWANG ASSAN,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1061,SARAWAK,PPD SIBU,Kebangsaan,YBB3209,SK ULU SUNGAI SALIM,"ULU SUNGAI SALIM, JALAN DURIN",SIBU,96000,000000000,000000000
1062,SARAWAK,PPD SIBU,Kebangsaan,YBB3210,SK SG SIONG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0198365968,""
1063,SARAWAK,PPD SIBU,Kebangsaan,YBB3211,SK SG LENGAN,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1064,SARAWAK,PPD SIBU,Kebangsaan,YBB3213,SK TANJUNG BEKAKAP,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,000000,000000
1065,SARAWAK,PPD SIBU,Kebangsaan,YBB3215,SK ULU SG SENGAN,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1066,SARAWAK,PPD SIBU,Kebangsaan,YBB3216,SK NANGA TUTUS,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,"",""
1067,SARAWAK,PPD SIBU,Kebangsaan,YBB3217,SK NANGA ASSAN,"D/A PEJABAT PELAJARAN DAERAH SIBU,",SIBU,96000,TIADA,TIADA
1068,SARAWAK,PPD SIBU,Kebangsaan,YBB3218,SK ULU SUNGAI SIONG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0148992479,""
1069,SARAWAK,PPD SIBU,Kebangsaan,YBB3219,SK NANGA BON,D/A PEJABAT PENDIDIKAN GABUNGAN SIBU,SIBU,96000,TIADA,TIADA
1070,SARAWAK,PPD SIBU,Kebangsaan,YBB3221,SK NANGA PAK,"PEJABAT PELAJARAN DAERAH SIBU,",SIBU,96000,TIADA,TIADA
1071,SARAWAK,PPD SIBU,Kebangsaan,YBB3223,SK SG. SIONG TENGAH,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1072,SARAWAK,PPD SIBU,Kebangsaan,YBB3225,SK ASSAN NUNGGANG,D/A PEJABAT PELAJARAN SIBU,SIBU,96000,TIADA,TIADA
1073,SARAWAK,PPD SIBU,Kebangsaan,YBB3226,SK RANTAU PANJANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0198875483,TIADA
1074,SARAWAK,PPD SIBU,Kebangsaan,YBB3227,SK KPG BANYOK,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,0135608374,TIADA
1075,SARAWAK,PPD SIBU,Kebangsaan,YBB3228,SK NG SALIM,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,0135755465,TIADA
1076,SARAWAK,PPD SIBU,Kebangsaan,YBB3230,SK SG NIBONG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1077,SARAWAK,PPD SIBU,Kebangsaan,YBB3231,SK LUBOK PELAIE,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1078,SARAWAK,PPD SIBU,Kebangsaan,YBB3233,SK SG SEBINTEK,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,0138018022,TIADA
1079,SARAWAK,PPD SIBU,Kebangsaan,YBB3235,SK TANJUNG LATAP,D/A PEJABAT PENDIDIKAN DAERAH SIBU,SIBU,96000,TIADA,TIADA
1080,SARAWAK,PPD SIBU,Kebangsaan,YBB3239,SK ULU DURIN KIBA,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,"",""
1081,SARAWAK,PPD SIBU,Kebangsaan,YBB3240,SK ULU SG MERAH,"BATU 8, JALAN OYA,SIBU",SIBU,96000,084310245,084310245
1082,SARAWAK,PPD SIBU,Kebangsaan,YBE3101,SK ABANG ALI,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084332170,084332170
1083,SARAWAK,PPD SIBU,Kebangsaan,YBE3102,SK SIBU BANDARAN NO 3,D/A PEJABAT PELAJARAN SIBU,SIBU,96000,084332512,084332512
1084,SARAWAK,PPD SIBU,Kebangsaan,YBE3201,SK SG MENYAN,"D/A PEJABAT PELAJARAN DAERAH, SIBU",SIBU,96000,TIADA,TIADA
1085,SARAWAK,PPD SIBU,Kebangsaan,YBE3203,SK BATU 15,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084214332,084214332
1086,SARAWAK,PPD SIBU,Kebangsaan,YCA3101,SK AGAMA SIBU,JALAN TEKU OFF JALAN DISA,SIBU,96000,084324232,084312232
1087,SARAWAK,PPD SIBU,Kebangsaan,YCB3101,SK ST RITA (M),D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084321494,084321494
1088,SARAWAK,PPD SIBU,Kebangsaan,YCB3102,SK SACRED HEART (M),D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084321493,084321493
1089,SARAWAK,PPD SIBU,Kebangsaan,YCB3103,SK ST. MARY,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084337611,084337611
1090,SARAWAK,PPD SIBU,Kebangsaan,YCB3105,SK HUA HIN ENGLISH,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084333763,084333763
1091,SARAWAK,PPD SIMUNJAN,Jenis Kebangsaan (C),YCC8301,SJK(C) CHUNG HUA SIMUNJAN,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082803697,082803697
1092,SARAWAK,PPD SIMUNJAN,Jenis Kebangsaan (C),YCC8303,SJK(C) CHUNG HUA SEBANGAN,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,083468211,083468211
1093,SARAWAK,PPD SIMUNJAN,Jenis Kebangsaan (C),YCC8306,SJK(C) CHUNG HUA SEBUYAU,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94850,083467110,083467110
1094,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8301,SK LUBOK BUNTIN,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1095,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8303,SK TUNGKAH MELAYU,D/A PEJABAT PELAJARAN DAERAH KECIL,SIMUNJAN,94800,082830038,TIADA
1096,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8305,SK ABANG KADIR GEDONG,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,082781307,082781286
1097,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8306,SK SG LADONG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082809786,TIADA
1098,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8307,SK KG GUMPEY,"KAMPUNG GUMPEY,  SIMUNJAN",SIMUNJAN,94800,082-654100,082-654100
1099,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8308,SK HJ BUJANG SEBANGAN,"KAMPUNG MENIK, SEBANGAN",SIMUNJAN,94800,083468233,083468233
1100,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8309,SK SG APIN,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082895755,TIADA
1101,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8310,SK TANJUNG PISANG SELANGKING,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1102,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8313,SK ST ANDREW,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1103,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8314,SK SEGALI,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,0138215398,TIADA
1104,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8315,SK SERUYUK,"SK SERUYUK, D/A PPD SIMUNJAN",SIMUNJAN,94800,TIADA,TIADA
1105,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8316,SK GAWANG EMPILI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082896599,TIADA
1106,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8317,SK RABA,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1107,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8318,SK TUANKU BAGUS,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,083467149,""
1108,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8319,SK KEDUMPAI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1109,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8320,SK TEBELU,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082830100,082830102
1110,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBA8321,SK KLAIT,D/A PEJABAT PENDIDIKAN DAERAH  SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1111,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8301,SK RAJAU ENSIKA,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1112,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8302,SK SEBUYAU/ENSENGGEI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1113,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8303,SK TUNGKAH DAYAK,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1114,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8304,SK SUNGAI ARUS LUMUT,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1115,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8305,SK TEMIANG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1116,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8307,SK NYELITAK,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082803660,082803560
1117,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8308,SK SUNGAI PINANG,D/A:PEJABAT PELAJARAN DAERAH,SIMUNJAN,94800,TIADA,TIADA
1118,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8309,SK SEMALATONG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1119,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8310,SK PADANG PEDALAI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082766002,TIADA
1120,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8312,SK KEPAYANG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1121,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8313,SK KENIONG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,"01119897984",TIADA
1122,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8314,SK MUNGGU LALLANG,D/A : PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1123,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8315,SK SG LINGKAU,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,0105965459,TIADA
1124,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8317,SK SEKENDU,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1125,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8319,SK SKITONG/MERANTI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1126,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8320,SK SUNGAI BA,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1127,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8325,SK GUNONG NGELI,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1128,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8326,SK SEBANGKOI/MAWANG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1129,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8327,SK TELAGUS/JEROK,D/A PEJABAT PENDIDIKSN DAERAH SIMUNJAN,SIMUNJAN,94800,082895505,TIADA
1130,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8328,SK TEGELAM,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1131,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8329,SK LEPONG EMPLAS,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1132,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8330,SK BAJONG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1133,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8331,SK MENTU,D/A PEJABAT PELAJARAN DAERAH KECIL SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1134,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8332,SK MUDING,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1135,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8333,SK TUBA,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1136,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8334,SK BULAN JERAGAM,SK BULAN JERAGAM,SEBUYAU,94850,TIADA,TIADA
1137,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBB8335,SK LUNYING,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,TIADA,TIADA
1138,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBE8307,SK ABANG MAN,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082803698,082803058
1139,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBE8310,SK LUBOK PUNGGOR,PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082896788,TIADA
1140,SARAWAK,PPD SIMUNJAN,Kebangsaan,YBE8312,SK SAGENG,D/A PEJABAT PELAJARAN DAERAH SIMUNJAN,SIMUNJAN,94800,082805009,TIADA
1141,SARAWAK,PPD SONG,Jenis Kebangsaan (C),YCC7301,SJK(C) HIN HUA,D/A PEJABAT PENDIDIKAN DAERAH SONG,SONG,96850,084777089,084777089
1142,SARAWAK,PPD SONG,Kebangsaan,YBB7301,SK NG ENGKUAH,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1143,SARAWAK,PPD SONG,Kebangsaan,YBB7302,SK NG BEGUANG,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1144,SARAWAK,PPD SONG,Kebangsaan,YBB7303,SK NG NANSANG,D/A PEJABAT PENDIDIKAN DAERAH SONG,SONG,96850,TIADA,TIADA
1145,SARAWAK,PPD SONG,Kebangsaan,YBB7304,SK NG BANGKIT,D/A PEJABAT PENDIDIKAN DAERAH SONG,SONG,96850,084792101,TIADA
1146,SARAWAK,PPD SONG,Kebangsaan,YBB7305,SK NG DALAI,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1147,SARAWAK,PPD SONG,Kebangsaan,YBB7306,SK TAN SRI DATUK TEMENGGONG JUGAH,"D/A PEJABAT PELAJARAN DAERAH SONG, JALAN MISSION",SONG,96850,0132860203,TIADA
