168,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB002,SK KAMPONG BUKIT,"KM.31, JALAN NAKA,",ALOR STAR,06350,047851055,047851055
169,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB003,SK KUALA LANJUT,KUBOR PANJANG,ALOR STAR,06760,047846136,047847904
170,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB004,SK BUKIT TAMPOI,"JALAN KUALA NERANG,",KUALA NERANG,06300,047170024,047170025
171,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB005,SK JABI,POKOK SENA,POKOK SENA,06400,047821340,047821340
172,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB006,SK NAWA,POKOK SENA,POKOK SENA,06400,047823379,047824516
173,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB007,SK TELAGA MAS,"POKOK SENA,",POKOK SENA,06400,047170179,TIADA
174,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB008,SK TELUK JAMAT,"POKOK SENA,KOTA SETAR",ALOR SETAR,06400,047879061,047879061
175,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB009,SK TUALANG,POKOK SENA,POKOK SENA,06400,047876902,047876904
176,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB010,SK BUKIT PAYONG,JLN.KUBUR PANJANG,ALOR STAR,06400,047824324,047824324
177,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB011,SK BUKIT HIJAU,MUKIM DERANG,POKOK SENA,06400,047823462,047823462
178,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB012,SK KG PAYA,KUBOR PANJANG,ALOR STAR,06760,047419212,TIADA
179,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB013,SK KUBANG LERET,KUBOR PANJANG,ALOR STAR,06760,047849499,047849499
180,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB014,SK POKOK SENA,JALAN KUALA NERANG,POKOK SENA,06400,047823015,047823015
181,KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB015,SK BUKIT PAK KIAU,MUKIM GAJAH MATI,POKOK SENA,06400,6047801181,6047801182
182,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2079,SK SRI GUNONG,"GUNONG KERIANG,",ALOR STAR,05150,047343844,047323845
183,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2080,SK BOHOR,"JALAN HUTAN KAMPONG,",ALOR SETAR,05350,047146448,047146448
184,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2081,SK ISKANDAR,JALAN LANGGAR,ALOR SETAR,05460,047332076,047349519
185,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2082,SK HJ MOHD SHARIFF,"KOMPLEKS PENDIDIKAN, JALAN STADIUM",ALOR STAR,05604,047307606,047307606
186,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2083,SK TUNKU ABDUL HALIM,"KOMPLEKS PENDIDIKAN, JALAN STADIUM",ALOR STAR,05100,047317750,047317750
187,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2084,SK ALOR SETAR,JALAN LANGGAR,ALOR SETAR,05460,047323121,047323121
188,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2085,SK SULTANAH ASMA,"KM4 , JALAN LANGGAR",ALOR STAR,05460,047333234,047330022
189,KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2086,SK CONVENT,"JALAN DATUK KUMBAR,",ALOR STAR,05300,047313970,047302071
190,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3058,SJK(C) CHING CHONG,SEMELING,BEDONG,08100,044581294,044581294
191,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3059,SJK(C) CHOONG CHENG,"TANJUNG DAWAI,",BEDONG,08110,044574271,TIADA
192,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3060,SJK(C) CHOONG HWA,TAMAN GURUN JAYA,GURUN,08300,044686266,044686266
193,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3061,SJK(C) CHUNG HWA,"SUNGAILALANG,",BEDONG,08100,044582673,044582673
194,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3062,SJK(C) FUH SUN,BUKIT SELAMBAU,SUNGAI PETANI,08010,044193746,044193746
195,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3063,SJK(C) HOON BONG,KOTA KUALA MUDA,"KOTA KUALA MUDA",08500,044376011,044376011
196,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3064,SJK(C) JENIANG,PEKAN JENIANG,GURUN,08700,044644300,044644300
197,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3065,SJK(C) MIN TERK,"BT 2, JALAN KUALA KETIL,",SUNGAI PETANI,08000,044212652,044214272
198,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3066,SJK(C) MAH WAH,"PADANG LEMBU,",GURUN,08330,044684250,044684250
199,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3067,SJK(C) SIN KUO MIN,BEDONG,BEDONG,08100,044581062,044581062
200,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3068,SJK(C) PENG MIN,TIKAM  BATU,TIKAM BATU,08600,044389810,044389810
201,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3069,SJK(C) SIN KWANG,BAKAR ARANG,SUNGAI PETANI,08000,604-4212984,044219270
202,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3070,SJK(C) SIN MIN 'A',JALAN PEGAWAI.,SUNGAI PETANI,08000,044212509,044255342
203,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3071,SJK(C) SIN MIN 'B',JALAN PEGAWAI,SG.PETANI,08000,044215033,044215036
204,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3072,SJK(C) SIN HWA,MERBOK,MERBOK,08400,044571427,044571427
205,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3073,SJK(C) TAI TONG,TAMAN KEMPAS,SUNGAI PETANI,08000,044314151,044314151
206,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3104,SJK(C) PEKAN LAMA,JALAN BAKAR SAMPAH,SUNGAI PETANI,08000,044212475,044230902
207,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC3105,SJK(C) LIN KHAY,BANDAR SERI ASTANA,SUNGAI PETANI,08000,044370201,044370201
208,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9025,SJK(C) AIK MIN,"SIMPANG TIGA, SUNGAI LIMAU,",ALOR STAR,06680,047695045,047695045
209,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9026,SJK(C) CHUNG HWA,SUNGAI YAN,YAN,06900,044657430,044657430
210,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9027,SJK(C) PEI ENG,YAN,YAN,06900,4684508,4684508
211,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9028,SJK(C) PEI HWA,"BT 17, JALAN GURUN,  GURUN",GURUN,08300,044684673,044684673
212,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9029,SJK(C) YUK MIN,"SUNGAI LIMAU DALAM,",YAN,06910,047694670,047694670
213,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9030,SJK(C) YANG KAO,GUAR CHEMPEDAK,"GUAR CHEMPEDAK",08800,044688293,044688293
214,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9031,SJK(C) YORK KHOON,"JALAN PEGAWAI,",YAN,06900,044657487,044657487
215,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (C),KBC9032,SJK(C) POAY CHAI,SINGKIR,MERBOK,08400,044574282,044574282
216,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3074,SJK(T) BEDONG,JALAN SEMELING,BEDONG,08100,044580841,044580841
217,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3075,SJK(T) HARVARD BHG I,LADANG HARVARD BAHAGIAN 1,BEDONG,08100,044592512,044592512
218,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3076,SJK(T) HARVARD 2,LADANG HARVARD BAHAGIAN 2,BEDONG,08100,0125851412,TIADA
219,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3077,SJK(T) LADANG HARVARD BHG 3,PETI SURAT NO.4,BEDONG,08100,044680559,044680559
220,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3078,SJK(T) LDG SG BATU,LADANG SUNGAI BATU,BEDONG,08100,TIADA,TIADA
221,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3079,SJK(T) LDG SUNGAI BONGKOK,"LADANG SUNGAI BONGKOK,PETI SURAT 22",BEDONG,08100,0194323578,TIADA
222,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3080,SJK(T) LDG SUNGAI PUNTAR,LADANG SUNGAI PUNTAR,BEDONG,08100,0124974934,TIADA
223,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3081,SJK(T) SUNGAI TOK PAWANG,SUNGAI TOK PAWANG,BEDONG,08100,044581581,044581581
224,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3082,SJK(T) LDG TUPAH,LADANG TUPAH,BEDONG,08100,TIADA,TIADA
225,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3083,SJK(T) LADANG SUNGKAP PARA,SUNGAI LALANG,SUNGAI PETANI,08000,0195165945,TIADA
226,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3084,SJK(T) LADANG PERBADANAN,JALAN KELAB CINTA SAYANG,SUNGAI PETANI,08000,044421154,044421154
227,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3085,SJK(T) TUN SAMBANTHAN,LADANG BUKIT LEMBU,SUNGAI PETANI,08000,044592060,044592060
228,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3086,SJK(T) KALAIMAGAL,"KAMPUNG RENDANG, PADANG TEMUSU",SUNGAI PETANI,08000,044310910,044310910
229,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3087,SJK(T) MAHAJOTHI (INTEG),TAMAN SUTERA JAYA,SUNGAI PETANI,08000,044230016,044230016
230,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3088,SJK(T) LDG KUALA MUDA BHG HOME,JALAN KUALA KETIL,SUNGAI PETANI,08009,0125003538,TIADA
231,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3090,SJK(T) LDG PATANI PARA,PETI SURAT 61 LADANG PATANI PARA,SUNGAI PETANI,08007,044620241,TIADA
232,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3091,SJK(T) LDG SCARBORO BHG 2,"SJKT SCARBORO,SUNGAI PETANI",SUNGAI PETANI,08000,0134608822,TIADA
233,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3093,SJK(T) SOMASUNDRAM,LADANG SUNGAI TUKANG,SUNGAI PETANI,08000,0194448294,TIADA
234,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3094,SJK(T) SARASWATHY,"JALAN TIONG, TAMAN TIONG",SUNGAI PETANI,08000,044211010,044211010
235,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3095,SJK(T) SUNGAI GETAH,"JALAN BUKIT SELAMBAU, SUNGAI LALANG",BEDONG,08100,019-5606187,TIADA
236,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3096,SJK(T) PALANISAMY KUMARAN,"BAHAGIAN SUNGAI, PETI SURAT 63",SUNGAI PETANI,08007,0194722935,TIADA
237,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3097,SJK(T) LDG LUBOK SEGINTAH,LADANG LUBOK SEGINTAH,SUNGAI PETANI,08010,044430010,TIADA
238,KEDAH,"PPD KUALA MUDA/YAN",Jenis Kebangsaan (T),KBD3106,SJK(T) KALAIVAANI,PADANG LEMBU,GURUN,08330,0194819178,TIADA
239,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3001,SK GURUN (PUSAT),"GURUN,",GURUN,08300,044686249,044680699
240,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3002,SK JENIANG (PUSAT),JENIANG,JENIANG,08700,044644177,044647812
241,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3003,SK BATU HAMPAR,KAMPONG BATU HAMPAR,BEDONG,08100,044573187,044573187
242,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3004,SK SERI WANGSA,BUKIT SELAMBAU,SUNGAI PETANI,08010,044430524,044430694
243,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3005,SK SULTAN MUDZAFFAR SHAH,"SK SULTAN MUDZAFFAR SHAH, BUJANG",BEDONG,08100,04 4573308,04 4573308
244,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3006,SK AMAN JAYA,SUNGAI LALANG,SUNGAI PETANI,08000,044593578,044593578
245,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3007,SK BKT SELAMBAU,BUKIT SELAMBAU,SUNGAI PETANI,08010,044191887,044192230
246,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3008,SK BEDONG,BEDONG,BEDONG,08100,044585192,044585192
247,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3009,SK LADANG HARVARD,"08100 BEDONG, KEDAH",BEDONG,08100,044589786,044589786
248,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3010,SK DATARAN MUDA,SUNGAI PETANI,SUNGAI PETANI,08000,6044627473,TIADA
249,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3011,SK SRI JERAI,"GURUN, KEDAH DARUL  AMAN",GURUN,08300,044686293,044686293
250,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3012,SK PANTAI PRAI,SK PANTAI PRAI,PADANG SERAI,09400,044315993,044315993
251,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3013,SK HJ. OMAR TAHIR,PENGKALAN BUJANG,BEDONG,08100,044473303,044473303
252,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3014,SK PATANI PARA,LADANG PATANI PARA,SUNGAI PETANI,08009,044620242,TIADA
253,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3015,SK SEMELING,SEMELING,BEDONG,08100,044583830,044583830
254,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3016,SK SUNGAI LALANG,"SG. LALANG,",BEDONG,08100,044582218,044582219
255,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3017,SK SUNGKAP PARA,"SUNGAI PETANI,",SUNGAI PETANI,08000,0174205558,""
256,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3018,SK SUNGAI TOK PAWANG,BEDONG,BEDONG,08100,044587051,044587051
257,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3019,SK TANJONG DAWAI,TANJONG DAWAI,BEDONG,08110,044573304,044573304
258,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3020,SK BUKIT KECHIL,BUKIT KECHIL,"KOTA KUALA MUDA",08500,044375864,TIADA
259,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3021,SK DARUL AMAN,BUKIT KECHIL,TIKAM BATU,08600,044318004,044318004
260,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3022,SK BUKIT MERIAM,KAMPONG BUKIT MERIAM,"KOTA KUALA MUDA",08500,6044375959,4375959
261,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3023,SK HAJI SULAIMAN,KOTA KUALA MUDA,"KOTA KUALA MUDA",08500,044376332,044376332
262,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3024,SK SRI GEDONG,"SUNGAI PETANI, KEDAH",SUNGAI PETANI,08000,044338600,044338602
263,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3025,SK KOTA KUALA MUDA,KOTA KUALA MUDA,"KOTA KUALA MUDA",08500,6044374672,6044374762
264,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3027,SK SERI KUALA,"KUALA SUNGAI MUDA, KOTA KUALA MUDA",SUNGAI PETANI,08500,044377221,044377222
265,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3028,SK KAMPUNG KUALA SIN,BUKIT SELAMBAU,SUNGAI PETANI,08010,044191918,044191918
266,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3029,SK SERI PINANG,SK SERI PINANG,SUNGAI PETANI,08000,044214540,044214540
267,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3030,SK PINANG TUNGGAL,PINANG TUNGGAL,SUNGAI PETANI,08000,044312248,044312248
268,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3031,SK RANTAU PANJANG,"KOTA KUALA MUDA,","KOTA KUALA MUDA",08500,044375487,044375487
269,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3032,SK SIDAM KIRI,PADANG SERAI,PADANG SERAI,09400,044430469,""
270,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3033,SK SIMPOR,TIKAM BATU,TIKAM BATU,08600,044388762,044388762
271,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3034,SK SUNGAI PASIR,KAMPUNG SUNGAI PASIR,SUNGAI PETANI,08000,044311552,044311552
272,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3035,SK KHIR JOHARI,"JALAN MAWAR 1, OFF JALAN PENGKALAN",SUNGAI PETANI,08000,044212350,044212350
273,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3036,SK SUNGAI PETANI,JALAN SEKERAT,SUNGAI PETANI,08000,044212843,044213843
274,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3037,SK TIKAM BATU,TIKAM BATU,TIKAM BATU,08600,6044388730,6044387629
275,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3038,SK BATU EMPAT,"BATU 4 JLN JENIANG, GURUN",GURUN,08300,044688294,044688294
276,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3039,SK BERAPIT,TIKAM BATU,SUNGAI PETANI,08600,6044389350,044389350
277,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3040,SK KEM LAPANGAN TERBANG,SUNGAI PETANI,SUNGAI PETANI,08000,044219770,044219770
278,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3041,SK PETANI JAYA,TAMAN PETANI JAYA,SUNGAI PETANI,08000,044217721,044244533
279,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3042,SR PENDIDIKAN KHAS SUNGAI PATANI (P),MUKIM BUJANG,MERBOK,08400,044571104,044571153
280,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3043,SK TUNKU ISMAIL,"TAMAN INTAN,",SUNGAI PETANI,08000,6044244977,6044257844
281,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3044,SK TAMAN RIA,"JALAN RIA 4, TAMAN RIA",SUNGAI PETANI,08000,044484141,044484144
282,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3045,SK SUNGAI LAYAR,"SUNGAI LAYAR UJONG,",SUNGAI PETANI,08000,044236466,044236466
283,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3046,SK KAMPONG PASIR,MERBOK,MERBOK,08400,6044474168,6044474169
284,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3047,SK BANDAR BARU SUNGAI LALANG,BANDAR BARU SUNGAI LALANG,SUNGAI PETANI,08000,044593193,044593193
285,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3048,SK TAMAN SERI WANG,SUNGAI PETANI,SUNGAI PETANI,08000,6044223150,6044221810
286,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3049,SK TASEK APONG,JALAN PAHLAWAN,SUNGAI PETANI,08000,044210022,044210022
287,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3050,SK BAKAR ARANG,TAMAN ARKED,SUNGAI PETANI,08000,044234542,044224378
288,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3051,SK TAMAN INTAN,SUNGAI PETANI,SUNGAI PETANI,08000,044214809,04-4214967
289,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3052,SK SUNGAI PASIR KECHIL,"KM 6, JALAN KUALA KETIL, TAMAN SUTERA JAYA",SUNGAI PETANI,08000,044256728,044212184
290,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3053,SK TELUK WANG,SK. TELUK WANG,SUNGAI PETANI,08000,044315068,044315072
291,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3054,SK BANDAR BARU SUNGAI LALANG 2,BANDAR BARU SUNGAI LALANG,SUNGAI PETANI,08000,6044412311,6044412314
292,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3055,SEKOLAH KEBANGSAAN BUKIT KIARA,"JALAN AYAM DIDIK 1, TAMAN RIA JAYA",Sungai Petani,08000,044411386,044410998
293,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3056,SK BANDAR PUTERI JAYA,SK BANDAR PUTERI JAYA,SUNGAI PETANI,08000,044430112,044430113
294,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA3057,SEKOLAH KEBANGSAAN LAGUNA MERBOK,BANDAR LAGUNA MERBOK,SUNGAI PETANI,08000,044470118,044430093
295,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9001,SK GUAR CHEMPEDAK,GUAR CHEMPEDAK,"GUAR CHEMPEDAK",08800,044686168,044686168
296,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9002,SK PADANG LUMAT,"GUAR CHEMPEDAK,","GUAR CHEMPEDAK",08800,047692192,047692192
297,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9003,SK SUNGAI KERING,KAMPUNG SUNGAI KERING,YAN,06910,6047693511,6047693511
298,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9004,SK SUNGAI LIMAU,SUNGAI LIMAU,YAN,06910,047694941,047694941
299,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9005,SK HAJI KASSIM JASIN,"SK HJ KASSIM JASIN, SELENGKOH,",YAN,06910,6044471361,TIADA
300,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9006,SK ULU SEDAKA,SK ULU SEDAKA,YAN,06900,044471043,044471043
301,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9007,SK DULANG,"DULANG KECHIL,",YAN,06900,6044655643,6044655643
302,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9008,SK KAMPONG PAUH,KAMPUNG PAUH,YAN,06900,044478012,044470058
303,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9009,SK KAMPONG SETAR,"KAMPONG SETAR,",YAN,06900,044658027,044658027
304,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9010,SK LANGKASUKA,JALAN PEGAWAI,YAN,06900,044655535,044655535
305,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9011,SK TOK MAT SALLEH,KAMPUNG RUAT,YAN,06900,044651051,044651051
306,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9012,SK TEROI,GUAR CHEMPEDAK,"GUAR CHEMPEDAK",08800,6044686359,6044686359
307,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9013,SK YAN KECHIL,YAN KECHIL,YAN,06900,044655951,044655951
308,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9014,SK HJ NYAK GAM,YAN,YAN,06900,6044658057,6044658057
309,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9016,SK BUKIT BESAR,KOTA SARANG SEMUT,ALOR SETAR,06800,047694933,047694933
310,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9017,SK PERMATANG BULOH,KOTA SARANG SEMUT,ALOR SETAR,06800,047691132,047691132
311,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9018,SK SUNGAI DEDAP,"KOTA SARANG SEMUT,","KOTA SARANG SEMUT",06800,047691172,047691172
312,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9019,SK SIMPANG TIGA SG DAUN,"SPG TIGA SG DAUN, KOTA SARANG SEMUT","KOTA SARANG SEMUT",06680,047695068,047695068
313,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9020,SK SUNGAI DAUN TENGAH,"SIMPANG TIGA, SG LIMAU,","KOTA SARANG SEMUT",06680,044473649,TIADA
314,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9021,SK SINGKIR,SINGKIR,BEDONG,08110,044573166,044573166
315,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBA9022,SK HAJI HUSSIN DOL,GUAR CHEMPEDAK,"GUAR CHEMPEDAK",08800,044688544,044688544
316,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBB3038,SK SERI AMAN,"BEDONG, KEDAH DARUL AMAN.",BEDONG,08100,044581143,044581334
317,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBB3039,SK FATHER BARRE'S CONVENT (M),JALAN KOLAM AIR,SUNGAI PETANI,08000,044218873,044218873
318,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBB3040,SK IBRAHIM,JALAN KOLAM AIR,SUNGAI PETANI,08000,044212330,044212330
319,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBB3041,SK ST THERESA (M),JALAN KOLAM AIR,SUNGAI PETANI,08000,044219578,044219578
320,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBE3011,SK MERBOK (PUSAT),KAMPUNG MERBOK,MERBOK,08400,044573231,044573231
321,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KBE3043,SK TUAN SYED JAN AL-JAFFRI,"JLN SG JAGUNG, SG LAYAR,",SUNGAI PETANI,08000,044212668,044212668
322,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KCT3001,"SEKOLAH RENDAH AKADEMI ISLAM HJ. ABDULLAH SUBOH",JALAN SUNGAI EMAS HUJUNG,"KOTA KUALA MUDA",08500,044374270,044374036
323,KEDAH,"PPD KUALA MUDA/YAN",Kebangsaan,KCT3002,SEKOLAH RENDAH ISLAM AL-IHSANIAH,"LOT 701, PEKAN TIKAM BATU",SUNGAI PETANI,08600,044388990,044380039
