BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
1,KELANTAN,PPD BACHOK,Kebangsaan,DBA0001,SK ALOR BAKAT,POS MELOR,KOTA BHARU,16400,097533536,TIADA
2,KELANTAN,PPD BACHOK,Kebangsaan,DBA0002,SK BACHOK,JALAN NIPAH,BACHOK,16300,097788346,097783476
3,KELANTAN,PPD BACHOK,Kebangsaan,DBA0003,SK BADAK,CABANG TIGA MELAWI,BACHOK,16310,097787100,097787102
4,KELANTAN,PPD BACHOK,Kebangsaan,DBA0004,SK BAKONG,"KG. BAKONG, JLN. KUBANG TELAGA",BACHOK,16390,097531819,097531819
5,KELANTAN,PPD BACHOK,Kebangsaan,DBA0005,SK BEKELAM,KG BEKELAM,BACHOK,16370,097530067,097530068
6,KELANTAN,PPD BACHOK,Kebangsaan,DBA0006,SK SRI KEMUNTING,KG BEOH GUNONG,BACHOK,16390,097538020,097538020
7,KELANTAN,PPD BACHOK,Kebangsaan,DBA0007,SK BERIS KUBOR BESAR,BERIS KUBOR BESAR,BACHOK,16350,097649606,097649969
8,KELANTAN,PPD BACHOK,Kebangsaan,DBA0008,SK BERIS PANCHOR,TAWANG,BACHOK,16320,097767461,097766160
9,KELANTAN,PPD BACHOK,Kebangsaan,DBA0009,SK BUKIT MARAK,KAMPUNG BUKIT MARAK,BACHOK,16030,097655301,097655302
10,KELANTAN,PPD BACHOK,Kebangsaan,DBA0010,SK CHANTUM,PEJABAT POS BACHOK,BACHOK,16300,097532386,097532388
11,KELANTAN,PPD BACHOK,Kebangsaan,DBA0011,SK GUNONG,"KG BUKIT CHENDA, GUNONG",BACHOK,16390,097825221,097825220
12,KELANTAN,PPD BACHOK,Kebangsaan,DBA0012,SK JELAWAT,PEKAN JELAWAT,BACHOK,16370,097787301,7788370
13,KELANTAN,PPD BACHOK,Kebangsaan,DBA0013,SK KAMPONG CHAP,WAKIL POS JELAWAT,BACHOK,16370,097531813,097530173
14,KELANTAN,PPD BACHOK,Kebangsaan,DBA0014,SK KANDIS,KANDIS,BACHOK,16310,097782150,097789150
15,KELANTAN,PPD BACHOK,Kebangsaan,DBA0015,SK KETING,KAMPUNG KETING,BACHOK,16390,097531700,097531701
16,KELANTAN,PPD BACHOK,Kebangsaan,DBA0016,SK KOLAM,"KG. TOK JUNOH MAHLIGAI, MELOR",BACHOK,16400,097532142,097532143
17,KELANTAN,PPD BACHOK,Kebangsaan,DBA0017,SK KUBANG GOLOK,KAMPUNG KUBANG GOLOK,BACHOK,16300,097784005,097784005
18,KELANTAN,PPD BACHOK,Kebangsaan,DBA0018,SK KUBANG TELAGA,JALAN GUNONG - PASIR PUTEH,BACHOK,16390,097531689,TIADA
19,KELANTAN,PPD BACHOK,Kebangsaan,DBA0019,SK KUCHELONG,DEPAN MASJID KG. KUCHELONG,BACHOK,16370,097530112,""
20,KELANTAN,PPD BACHOK,Kebangsaan,DBA0020,SK PAK BADOL,"KG PAK BADOL , JALAN PASIR PUTEH.",MELOR,16400,097835313,097835313
21,KELANTAN,PPD BACHOK,Kebangsaan,DBA0021,SK PA' PURA,"KG PA'PURA,  BERIS KUBOR BESAR",BACHOK,16350,097531778,TIADA
22,KELANTAN,PPD BACHOK,Kebangsaan,DBA0022,SK PANTAI SENAK,KAMPONG PANTAI SENAK,BACHOK,16320,097767710,097766164
23,KELANTAN,PPD BACHOK,Kebangsaan,DBA0023,SK PAUH SEMBILAN,KG PAUH SEMBILAN,BACHOK,16350,097530115,097530118
24,KELANTAN,PPD BACHOK,Kebangsaan,DBA0024,SK PENGKALAN CHENGAL,BERIS KUBOR BESAR,BACHOK,16350,097789568,097789568
25,KELANTAN,PPD BACHOK,Kebangsaan,DBA0025,SK PERUPOK,JALAN KAMPUNG PERUPOK,BACHOK,16300,097788232,097780117
26,KELANTAN,PPD BACHOK,Kebangsaan,DBA0026,SK SENENG,KG SENENG,BACHOK,16370,097532715,097531715
27,KELANTAN,PPD BACHOK,Kebangsaan,DBA0027,SK SUNGAI DUA,"SK SUNGAI DUA,",BACHOK,16310,097530141,TIADA
28,KELANTAN,PPD BACHOK,Kebangsaan,DBA0028,SK TANJONG JENERA,KG. TANJONG JENERA,BACHOK,16350,097649560,097649560
29,KELANTAN,PPD BACHOK,Kebangsaan,DBA0029,SK TAWANG,KG.TAWANG,BACHOK,16320,097766091,097766095
30,KELANTAN,PPD BACHOK,Kebangsaan,DBA0030,SK TELAGA ARA,"KG TELAGA ARA,",BACHOK,16390,097529021,097531985
31,KELANTAN,PPD BACHOK,Kebangsaan,DBA0031,SK BERIS LALANG,KG BERIS LALANG,BACHOK,16370,097531942,097531944
32,KELANTAN,PPD BACHOK,Kebangsaan,DBA0032,SK TANGOK,SIMPANG TIGA KOMPLEKS TANGOK,BACHOK,16310,097789019,097780773
33,KELANTAN,PPD BACHOK,Kebangsaan,DBA0033,SK JELAWAT 2,BACHOK,BACHOK,16390,097825820,09-7825823
34,KELANTAN,PPD BACHOK,Kebangsaan,DBB0031,SK SERI KEMUDI,KAMPUNG KEMUDI,BACHOK,16300,097787234,097787233
35,KELANTAN,"PPD GUA MUSANG","Jenis Kebangsaan (C)",DBC8001,SJK(C) GUA MUSANG,S.J.K.(C) GUA MUSANG,GUA MUSANG,18300,099120255,099120256
36,KELANTAN,"PPD GUA MUSANG","Jenis Kebangsaan (C)",DBC8002,SJKC KAMPUNG PULAI,KAMPUNG PULAI,GUA MUSANG,18300,0169875028,TIADA
37,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA7411,SK PASIR LINGGI,"d/a PEJABAT PENDIDIKAN DAERAH GUA MUSANG",GUA MUSANG,18300,0139489868,TIADA
38,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8001,SK BERTAM,"KG BERTAM BARU,",GUA MUSANG,18300,099126912,099126912
39,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8002,SK GUA MUSANG,JALAN PULAI,GUA MUSANG,18300,099120253,099120254
40,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8003,SK JERAM TEKOH,"RKT. KESEDAR JERAM TEKOH,",GUA MUSANG,18300,099126311,099126311
41,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8004,SK LIMAU KASTURI 1,WAKIL POS LIMAU KASTURI,GUA MUSANG,18300,099125868,099125868
42,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8005,SK PALOH 1 & 2,D/A PEJABAT KESEDAR PALOH 1,GUA MUSANG,18300,099285256,099287257
43,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8006,SK RENOK BARU,"DESA SRI INTAN, RENOK BARU, KM 14 L/RAYA GUA MUSAN",GUA MUSANG,18300,0128515386,TIADA
44,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8007,SK STAR,"PETI SURAT 19, PEJABAT POS GUA MUSANG",GUA MUSANG,18300,0139630295,TIADA
45,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8008,SK SUNGAI TERAH,"PETI SURAT 13, PEJABAT POS GUA MUSANG,",GUA MUSANG,18300,099140021,099140025
46,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8009,SK CHALIL,PETI SURAT 23,KUALA KRAI,18000,TIADA,TIADA
47,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8010,SK JEREK,"WAKIL POS BERTAM, BERTAM",GUA MUSANG,18300,099171221,099171220
48,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8011,SK LEBIR,D/A PEJABAT POS GUA MUSANG,GUA MUSANG,18300,TIADA,TIADA
49,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8012,SK PALOH TIGA,PALOH 3,GUA MUSANG,18300,099285617,099285617
50,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8013,SK PASIR TUMBUH,D/A W POS BERTAM,GUA MUSANG,18300,0199451318,TIADA
51,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8014,SK SRI CHIKU,SK SRI CHIKU (1),GUA MUSANG,18300,099285035,099285305
52,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8015,SK KUALA BETIS,"SK.KUALA BETIS, PO BOX NO.5, GUA MUSANG",GUA MUSANG,18300,0139048015,TIADA
53,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8016,SK PERASU,PETI SURAT37 PEJABAT POS,GUA MUSANG,18300,099125933,099125933
54,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8017,SK CIKU TIGA,SEK KEB CHIKU 3,GUA MUSANG,18300,099140053,099140072
55,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8018,SK ARING,FELDA ARING,GUA MUSANG,18300,099284281,099285239
56,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8019,SK KUALA SUNGAI,"KAMPUNG LULUT, KUALA SUNGAI",GUA MUSANG,18300,0179080012,TIADA
57,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8020,SK CHIKU 7,FELDA SUNGAI CIKU 7,GUA MUSANG,18300,099286510,099286510
58,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8021,SK LIMAU KASTURI 2,RPT KESEDAR LIMAU KASTURI,GUA MUSANG,18300,099126221,099126221
59,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8022,SK SRI WANGI,JALAN PULAI LAMA,GUA MUSANG,18300,099120299,099120298
60,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8023,SK SRI CHIKU (2),FELDA CHIKU 2,GUA MUSANG,18300,099284230,099284231
61,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8024,SK TENGKU MUHAMMAD FAKHRY PETRA,KG LEMBAGA,GUA MUSANG,18300,099123346,099123346
62,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8025,SK BALAR,"D/A PPD GUA MUSANG, TINGKAT 1, WISMA PERSEKUTUAN",GUA MUSANG,18300,01110798406,""
63,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8026,SK TOHOI,D/A PPD GUA MUSANG.,GUA MUSANG,18300,TIADA,TIADA
64,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8027,SK PULAT,"D/A PPD GUA MUSANG, KELANTAN",GUA MUSANG,18300,0179613213,TIADA
65,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8028,SK SRI PERMAI  (JHEOA),"D/A PPD GUA MUSANG, TINGKAT 1, BGN. PERSEKUTUAN,",GUA MUSANG,18300,099120200,099123155
66,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8029,SK KUALA LAH,D/A PPD GUA MUSANG KELANTAN.,GUA MUSANG,18300,099122385,099122395
67,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8030,SK HENDROP,"D/A PPD GUA MUSANG, TINGKAT 1, WISMA PERSEKUTUAN",GUA MUSANG,18300,099122385,TIADA
68,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8031,SK POS BROOKE,"D/A PPD GUA MUSANG,",GUA MUSANG,18300,0169843946,TIADA
69,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8032,SK BLAU,D/A PPD GUA MUSANG,GUA MUSANG,18300,0139595368,TIADA
70,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8033,SK BIHAI,"D/A PPD GUA MUSANG, TINGKAT 1 BANGUNAN PERSEKUTUAN",GUA MUSANG,18300,TIADA,TIADA
71,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8034,SK MERANTO,"PETI SURATNO 7 PEJABAT POS GUA MUSANG",GUA MUSANG,18300,TIADA,TIADA
72,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8035,SK LEPAN JAYA,KG LEPAN JAYA,GUA MUSANG,18300,099127232,099127230
73,KELANTAN,"PPD GUA MUSANG",Kebangsaan,DBA8036,SK SRI WANGI (2),JALAN PULAI LAMA,GUA MUSANG,18300,09-9120641,09-9120642
74,KELANTAN,PPD JELI,Kebangsaan,DBA9001,SK AYER LANAS,"BLOK PASIR PUTEH  SEBELAH KLINIK AYER LANAS JELI",AYER LANAS,17700,099468275,099467052
75,KELANTAN,PPD JELI,Kebangsaan,DBA9002,SK BATU MELINTANG,KG. BATU MELINTANG,JELI,17600,099447307,099447307
76,KELANTAN,PPD JELI,Kebangsaan,DBA9003,SK BUKIT JERING,KAMPUNG BUKIT JERING,KUALA BALAH,17610,099361343,099361343
77,KELANTAN,PPD JELI,Kebangsaan,DBA9004,SK GEMANG,"KM 45  JALAN TANAH MERAH-JELI KG GEMANG",AYER LANAS,17700,099469020,099468020
78,KELANTAN,PPD JELI,Kebangsaan,DBA9005,SK JELI (1),JALAN BESAR,JELI,17600,099440058,099440058
79,KELANTAN,PPD JELI,Kebangsaan,DBA9006,SK KALAI,KAMPUNG KALAI  BATU MELINTANG,JELI,17600,099441141,099440071
80,KELANTAN,PPD JELI,Kebangsaan,DBA9007,SK KUALA BALAH,KG. KUALA BALAH,KUALA BALAH,17610,099361287,099361287
81,KELANTAN,PPD JELI,Kebangsaan,DBA9008,SK KUBOR DATU,KM 24 JALAN JELI DABONG,JELI,17610,099362744,099362744
82,KELANTAN,PPD JELI,Kebangsaan,DBA9009,SK LEGEH,KG LEGEH,AYER LANAS,17700,099466101,099466100
83,KELANTAN,PPD JELI,Kebangsaan,DBA9010,SK LUBOK BONGOR,"KG LUBOK BONGOR, KUALA BALAH",JELI,17610,099362044,099361120
84,KELANTAN,PPD JELI,Kebangsaan,DBA9011,SK PENDOK,KG PENDOK,JELI,17600,"",""
85,KELANTAN,PPD JELI,Kebangsaan,DBA9012,SK SUNGAI LONG,KG SUNGAI LONG,JELI,17600,099450010,TIADA
86,KELANTAN,PPD JELI,Kebangsaan,DBA9013,SK JELI (2),JALAN PEKELILING,JELI,17600,099440727,099440397
87,KELANTAN,PPD JELI,Kebangsaan,DBA9014,SK SUNGAI RUAL,"POS SUNGAI RUAL, D/A JHEOA",JELI,17600,TIADA,TIADA
88,KELANTAN,PPD JELI,Kebangsaan,DBA9015,SK PASIR DUSUN,KM 7 JALAN JELI-DABONG,JELI,17600,099462200,099462201
