BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
215,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3019,SK PALOH,"JALAN KELANTAN, KAMPUNG PALOH","KUALA TERENGGANU",20050,096222814,096312431
216,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3020,SK RENGAS BEKAH,"JLN. PULAU MUSANG,","KUALA TERENGGANU",20050,096223190,096231949
217,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3021,SK MANIR,W/P MANIR,"KUALA TERENGGANU",21200,096151282,096152298
218,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3022,SK TELOK PASU,PEJABAT POS  MANIR,"KUALA TERENGGANU",21200,096151098,096152946
219,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3023,SK WAKAF MEMPELAM,KM 13 JALAN KUALA BERANG,"KUALA TERENGGANU",20050,096227211,096243700
220,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3025,SK GELUGOR,KAMPUNG GELUGOR KEDAI,"KUALA TERENGGANU",20050,096235580,096201202
221,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3026,SK KEPONG,JALAN KEPONG,"KUALA TERENGGANU",20050,096227689,096312854
222,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3027,SK KAMPUNG BAHARU SERADA,"KG BAHARU,SERADA,","KUALA TERENGGANU",20050,096199133,096193080
223,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3028,SK SERADA,"KAMPUNG SERADA,","KUALA TERENGGANU",20050,096131151,096131230
224,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3029,SK BANGGOL KATONG,KG BANGGOL KATONG,"KUALA TERENGGANU",20050,096192941,096193996
225,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3032,SK PADANG MIDIN,"JALAN KUALA BERANG,","KUALA TERENGGANU",21400,096191244,096196113
226,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3036,SK ATAS TOL,KAMPUNG ATAS TOL,"KUALA TERENGGANU",21070,0096311855,096312855
227,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3037,SK KAMPONG BUKIT CHENDERING,CHENDERING,"KUALA TERENGGANU",21080,096175125,096175125
228,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3038,SK UNDANG,KG. UNDANG,"KUALA TERENGGANU",21400,096193533,096194170
229,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3041,SK TOK DIR,"KG. TOK DIR,","KUALA TERENGGANU",21070,096192300,096194086
230,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3043,SK BUKIT TUNGGAL,KAMPUNG BUKIT TUNGGAL,"KUALA TERENGGANU.",21200,096664263,096664575
231,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3045,SK SEBERANG TAKIR,KAMPUNG SEBERANG TAKIR,"KUALA TERENGGANU",21300,096626242,096622925
232,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3047,SK MENGABANG  TELIPOT,KG MENGABANG TELIPOT,"KUALA TERENGGANU",21030,096696266,096696266
233,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3049,SK BUKIT GUNTONG,KG BUKIT GUNTONG TEPOH,"KUALA TERENGGANU",21060,096664364,096674360
234,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3050,SK BATU RAKIT,JALAN BATU RAKIT,"KUALA TERENGGANU",21020,096696227,096699328
235,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3051,SK MARAS,KG. MARAS,"KUALA TERENGGANU",21020,096696655,096696655
236,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3052,SK PAGAR BESI,"BATU RAKIT,","KUALA TERENGGANU",21020,096697161,096699268
237,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3053,SK BUKIT CHEMPAKA,W/POS WAKAF MESIRA,"KUALA TERENGGANU",21060,096697851,096699548
238,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3054,SK BUKIT WAN,KAMPUNG BUKIT WAN,"KUALA TERENGGANU",21060,096691126,096691375
239,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3055,SK BUKIT NANAS,TEPOH,"KUALA TERENGGANU",21060,096625164,096623211
240,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3057,SK PECHAH ROTAN,"BATU RAKIT,","KUALA TERENGGANU",21020,096693636,096699846
241,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3058,SK TOK JEMBAL,"KG.TOK JEMBAL,","KUALA TERENGGANU",21300,096621255,096621255
242,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3059,SK TOK JIRING,KAMPUNG TOK JIRING,"KUALA TERENGGANU",21060,096664637,096666479
243,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3060,SK KAMPONG TENGAH,MANIR,"KUALA TERENGGANU",21200,096152737,096153568
244,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3061,SK BANGGOL PERADONG,"KG. BANGGOL PERADONG, MANIR,","KUALA TERENGGANU",21200,096152268,096155592
245,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3062,SK BUKIT PETITI,"MANIR,","KUALA TERENGGANU",21200,0096301262,096301261
246,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3063,SK KEBOR BESAR,MANIR,"KUALA TERENGGANU",21200,0096151002,0096151002
247,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3064,SK BELADAU KOLAM,KAMPUNG BELADAU KOLAM,"KUALA TERENGGANU",21200,096152364,096155461
248,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3065,SK KESOM,MANIR,"KUALA TERENGGANU",21200,096152815,096152815
249,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3066,SK PULAU MANIS,"MANIR , JALAN TELEMONG,","KUALA TERENGGANU",21210,096141270,096141833
250,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3067,SK KAMPUNG GEMUROH,W/P TEPOH,"KUALA TERENGGANU",21060,096667882,096674397
251,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3072,SK PULAU REDANG,"PETI SURAT 104, PEJABAT POS BESAR","KUALA TERENGGANU",20710,096307600,096307390
252,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3077,SK KEBOR AYER,"KG. KEBOR AYER, W/POS MANIR","KUALA TERENGGANU",21200,0096156680,0096155086
253,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3078,SK LKTP BELARA,FELDA BELARA,"KUALA TERENGGANU",21050,096576182,096576192
254,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3079,SK PULAU BAHAGIA,"W/P MANIR, KUALA TRENGGANU","KUALA TERENGGANU",21200,0096151895,096153476
255,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3081,SK BUKIT TOK BENG,JALAN TENGKU AMPUAN BARIAH,"KUALA TERENGGANU",21300,0096626236,0096626237
256,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3083,SK KOMPLEKS MENGABANG TELIPOT,WAKAF TENGAH,"KUALA TERENGGANU",21030,096696466,096699116
257,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3085,SK DURIAN MAS,"MANIR,","KUALA TERENGGANU",21200,096151069,096151069
258,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3086,SK SERI BUDIMAN,JALAN BUDIMAN,"KUALA TERENGGANU",20400,096235477,096245488
259,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3087,SK PENDIDIKAN KHAS KUALA TERENGGANU (P),"KAMPUNG KUBANG IKAN,","KUALA TERENGGANU",21080,096163220,096163221
260,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3088,SK GONG BADAK,GONG BADAK,"KUALA TERENGGANU",21300,096698368,096699381
261,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3089,SK DURIAN BURUNG,"JALAN CENGAL 8, KG. DURIAN BURONG","KUALA TERENGGANU",20050,096227890,096262025
262,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3090,SK KUBANG IKAN,CHENDERING,"KUALA TERENGGANU",21080,096163023,096178262
263,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3091,SK TELUK KETAPANG,SEBERANG TAKIR,"KUALA TERENGGANU",21300,096665885,096674987
264,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3092,SK PADANG HILIRAN,JALAN SULTAN MOHAMAD,"KUALA TERENGGANU",20050,096241420,096311400
265,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3093,SK SERI BUDIMAN 2,JALAN SULTAN MAHMUD,"KUALA TERENGGANU",20400,096241723,096231870
266,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3094,SK BUKIT LOSONG,JALAN LOSONG FERRY,"KUALA TERENGGANU",21000,096223944,096223944
267,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3095,SK BUKIT BAYAS,KAMPUNG BUKIT BAYAS,"KUALA TERENGGANU",21100,096311748,096312360
268,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3096,SK KOMPLEKS GONG BADAK,JALAN GONG BADAK,"KUALA TERENGGANU",21300,096672472,096664019
269,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3097,SK BUKIT TUMBUH,"BUKIT TUMBUH,","KUALA TERENGGANU",21200,096673455,096625251
270,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3098,SK TANJUNG GELAM,"KAMPUNG PAK TUYU, MENGABANG TELIPOT,","KUALA TERENGGANU",21030,096699510,096699266
271,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3099,SK TELUK MENARA,"KG. TELUK MENARA, MANIR,","KUALA TERENGGANU",21200,0096156686,0096156686
272,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3100,SK PADANG AIR,"BT 9 , JALAN KOTA BHARU","KUALA TERENGGANU",21060,096671058,096671058
273,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3101,SK KOMPLEKS SEBERANG TAKIR,"KAMPUNG BATIN, SEBERANG TAKIR,","KUALA TERENGGANU",21300,096672510,096660839
274,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3102,SK KEDAI BULOH,JALAN  KEDAI BULOH,"KUALA TERENGGANU",21070,096192890,096193005
275,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3103,"SEKOLAH KEBANGSAAN INSTITUT PENDIDIKAN GURU, KAMPUS DATO RAZALI ISMAIL","INSTITUT PERGURUAN KAMPUS DATO RAZALI ISMAIL KUALA","KUALA TERENGGANU",21030,096120021,096696866
276,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBA3104,SK PADANG KEMUNTING,"KG. PADANG KEMUNTING, BATU RAKIT","KUALA TERENGGANU",21020,096694548,096697489
277,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBB3088,SK SULTAN SULAIMAN 1,"JALAN SULTAN OMAR, KUALA TRENGGANU","KUALA TERENGGANU",20300,0096203155,0096252936
278,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBB3089,SK SULTAN SULAIMAN 2,"JALAN BATAS BARU,","KUALA TERENGGANU",20300,096221915,096312348
279,TERENGGANU,"PPD KUALA TERENGGANU",Kebangsaan,TBB3090,SK TENGKU BARIAH,JALAN PASIR PANJANG,"KUALA TERENGGANU",21100,096221512,096228879
280,TERENGGANU,PPD MARANG,Jenis Kebangsaan (C),TBC4014,SJK(C) CHONG HWA,WAKAF TAPAI,"KUALA TERENGGANU",21040,096801166,096802166
281,TERENGGANU,PPD MARANG,Kebangsaan,TBA4001,SK MARANG,JALAN SEKOLAH,MARANG,21600,096182225,096183454
282,TERENGGANU,PPD MARANG,Kebangsaan,TBA4002,SK SEBERANG MARANG,KAMPUNG SEBERANG MRG,MARANG,21600,096182272,096182272
283,TERENGGANU,PPD MARANG,Kebangsaan,TBA4003,SK PULAU KERENGGA,KG. PULAU KERENGGA,MARANG,21600,096182281,096182281
284,TERENGGANU,PPD MARANG,Kebangsaan,TBA4004,SK MERCHANG,KAMPUNG MERCHANG,MARANG,21610,098321252,098322137
285,TERENGGANU,PPD MARANG,Kebangsaan,TBA4005,SK GONG BALAI,KAMPUNG GONG BALAI,MARANG,21610,098321440,098322140
286,TERENGGANU,PPD MARANG,Kebangsaan,TBA4006,SK PASIR PUTEH,KAMPUNG PASIR PUTEH,MARANG,21610,098454032,098481894
287,TERENGGANU,PPD MARANG,Kebangsaan,TBA4007,SK JAMBU BONGKOK,KAMPUNG JAMBU BONGKOK,MARANG,21610,098453368,098453368
288,TERENGGANU,PPD MARANG,Kebangsaan,TBA4008,SK SENTOL PATAH,KAMPONG PENGKALAN KUIN,MARANG,21600,096182743,096184749
289,TERENGGANU,PPD MARANG,Kebangsaan,TBA4009,SK BATANGAN,KAMPUNG BATANGAN,MARANG,21600,096187210,096187211
290,TERENGGANU,PPD MARANG,Kebangsaan,TBA4010,SK PENGKALAN BERANGAN,KAMPUNG PENGKALAN BERANGAN,MARANG,21040,096805411,096804824
291,TERENGGANU,PPD MARANG,Kebangsaan,TBA4011,SK BUKIT JEJULONG,MARANG,MARANG,21600,096182900,096182651
292,TERENGGANU,PPD MARANG,Kebangsaan,TBA4012,SK JENANG,KAMPUNG JENANG,MARANG,21600,096188980,096188981
293,TERENGGANU,PPD MARANG,Kebangsaan,TBA4013,SK KUBU,"W/P P'KALAN BERANGAN,  KUALA TRENGGANU",MARANG,21040,096187120,096187121
294,TERENGGANU,PPD MARANG,Kebangsaan,TBA4014,SK BUKIT SAWA,BINJAI RENDAH,MARANG,21400,096192949,096192394
295,TERENGGANU,PPD MARANG,Kebangsaan,TBA4015,SK WAKAF TAPAI,"KG WAKAF TAPAI, JALAN K. BERANG","KUALA TERENGGANU",21040,096801244,096803126
296,TERENGGANU,PPD MARANG,Kebangsaan,TBA4016,SK BUKIT PAYONG,BUKIT PAYONG,"KUALA TERENGGANU",21400,096191364,096197046
297,TERENGGANU,PPD MARANG,Kebangsaan,TBA4017,SK GONDANG,KAMPUNG GONDANG,"KUALA TERENGGANU",21400,096193596,096195354
298,TERENGGANU,PPD MARANG,Kebangsaan,TBA4018,SK JERONG,"MARANG, TERENGGANU",MARANG,21040,096122926,0
299,TERENGGANU,PPD MARANG,Kebangsaan,TBA4019,SK SIMPANG RAWAI,W/P BUKIT PAYUNG,"KUALA TERENGGANU",21400,096191168,09-6191689
300,TERENGGANU,PPD MARANG,Kebangsaan,TBA4020,SK TASEK,"KAMPUNG TASEK, BUKIT PAYONG,",MARANG.,21400,096191141,096191141
301,TERENGGANU,PPD MARANG,Kebangsaan,TBA4021,SK RUSILA,KAMPUNG RUSILA,MARANG,21080,096181602,096181602
302,TERENGGANU,PPD MARANG,Kebangsaan,TBA4022,SK RU RENDANG,KAMPUNG RHU RENDANG,MARANG,21600,096186495,096186495
303,TERENGGANU,PPD MARANG,Kebangsaan,TBA4023,SK KELULUT,KAMPUNG KELULUT,MARANG,21600,096181354,096181354
304,TERENGGANU,PPD MARANG,Kebangsaan,TBA4024,SK PADANG MENGKUANG,JALAN GONG KEKABU,"KUALA TERENGGANU",21400,096194727,096196360
305,TERENGGANU,PPD MARANG,Kebangsaan,TBA4025,SK PAYA RESAK,KAMPUNG PAYA RESAK,"KUALA TERENGGANU",21400,096196634,096195410
306,TERENGGANU,PPD MARANG,Kebangsaan,TBA4026,SK MEDAN JAYA,JALAN TELEKOM,MARANG,21080,096176121,096173413
307,TERENGGANU,PPD MARANG,Kebangsaan,TBA4027,SK BUKIT GASING,JALAN BATANGAN,MARANG,21600,096183951,096184257
308,TERENGGANU,PPD MARANG,Kebangsaan,TBA4028,SK GONG NANGKA,KAMPUNG GONG NANGKA,MARANG,21600,096188711,096188712
309,TERENGGANU,PPD SETIU,Kebangsaan,TBA6006,SK LUBOK TERAS,W/POS KUALA TELEMONG,"KUALA TERENGGANU",21210,098241082,098241084
310,TERENGGANU,PPD SETIU,Kebangsaan,TBA6009,SK KAMPUNG FIKRI,"KG FIKRI PANTAI,SETIU",PERMAISURI,22110,096021207,096021354
311,TERENGGANU,PPD SETIU,Kebangsaan,TBA6010,SK KUALA SETIU,KG. KUALA SETIU,PERMAISURI,22050,096924322,096921395
312,TERENGGANU,PPD SETIU,Kebangsaan,TBA6011,SK PENAREK,KG PENAREK,PERMAISURI,22120,098241368,098241134
313,TERENGGANU,PPD SETIU,Kebangsaan,TBA6016,SK MANGKOK,KG MANGKOK,PERMAISURI,22120,096924723,096021406
314,TERENGGANU,PPD SETIU,Kebangsaan,TBA6020,SK TELAGA PAPAN,KAMPUNG TELAGA PAPAN,PERMAISURI,21010,098248964,098246941
315,TERENGGANU,PPD SETIU,Kebangsaan,TBA6021,SK BARI,"SK BARI, MERANG SETIU",PERMAISURI,21010,098240025,TIADA
316,TERENGGANU,PPD SETIU,Kebangsaan,TBA6034,SK BINTANG,KG. BINTANG,PERMAISURI,22030,0096974705,0096973859
317,TERENGGANU,PPD SETIU,Kebangsaan,TBA6035,SK GUNTONG,"SK.GUNTONG,",SETIU,22040,0096927252,TIADA
318,TERENGGANU,PPD SETIU,Kebangsaan,TBA6036,SK KAMPUNG BULOH,BANDAR PERMAISURI,SETIU,22100,0096099332,0096098615
319,TERENGGANU,PPD SETIU,Kebangsaan,TBA6037,SK KAMPONG BESUT,"JALAN ULU SELADANG, KG BESUT,",PERMAISURI,22100,0096923618,TIADA
320,TERENGGANU,PPD SETIU,Kebangsaan,TBA6038,SK PUTERA JAYA,PUTERA JAYA SETIU,PERMAISURI,22100,096092600,096092601
321,TERENGGANU,PPD SETIU,Kebangsaan,TBA6040,SK KG. RAHMAT,FELDA CHALOK,PERMAISURI,21450,0096097620,0096097680
322,TERENGGANU,PPD SETIU,Kebangsaan,TBA6041,SK CHALOK,KG.GONG TERAP,PERMAISURI,21450,0096576866,0096576575
323,TERENGGANU,PPD SETIU,Kebangsaan,TBA6042,SK BUKIT PUTERA,"KAMPUNG BUKIT PUTERA,CHALOK,",PERMAISURI,21450,096576917,096576917
324,TERENGGANU,PPD SETIU,Kebangsaan,TBA6056,SK GUNTONG LUAR,KG GUNTONG LUAR,PERMAISURI,22100,096097931,096097932
325,TERENGGANU,PPD SETIU,Kebangsaan,TBA6058,SK MERANG,BANDAR PERMAISURI,SETIU,21010,096532063,096532063
326,TERENGGANU,PPD SETIU,Kebangsaan,TBA6066,SK (FELDA) CHALOK BARAT,"SK LKTP CHALOK BARAT,",PERMAISURI,21450,0096571099,0096572885
327,TERENGGANU,PPD SETIU,Kebangsaan,TBA6068,SK SUNGAI TONG,"KM 47,JALAN KELANTAN, KG. SUNGAI TONG.",PERMAISURI,21500,096572828,096572741
328,TERENGGANU,PPD SETIU,Kebangsaan,TBA6069,SK BATU 29,"W/POS SUNGAI TONG,",PERMAISURI,21500,096571839,096571742
329,TERENGGANU,PPD SETIU,Kebangsaan,TBA6070,SK LANGKAP,KG.LANGKAP,SETIU,21500,098244487,098241169
330,TERENGGANU,PPD SETIU,Kebangsaan,TBA6071,SK PELONG,"KG BUKIT GENTING,PELONG",PERMAISURI,21500,098242627,098241130
331,TERENGGANU,PPD SETIU,Kebangsaan,TBA6073,SK MERBAU MENYUSUT,SUNGAI TONG,PERMAISURI,21500,098241623,098240406
332,TERENGGANU,PPD SETIU,Kebangsaan,TBA6074,SK BUKIT MUNDOK,"NO. 48, PETI SURAT MASYARAKAT,",PERMAISURI,21500,0098240926,0098240450
333,TERENGGANU,PPD SETIU,Kebangsaan,TBA6075,SK KG BUKIT ULU NERUS,KAMPUNG BUKIT HULU NERUS,PERMAISURI,21500,098240642,TIADA
334,TERENGGANU,PPD SETIU,Kebangsaan,TBA6080,SK PAK BA,KG BARU PAK BA SG TONG,PERMAISURI,21500,098241923,098241158
335,TERENGGANU,PPD SETIU,Kebangsaan,TBA6082,"SK KAMPUNG FIKRI, SUNGAI TONG",KAMPUNG FIKRI SUNGAI TONG,PERMAISURI,21500,098242796,TIADA
336,TERENGGANU,PPD SETIU,Kebangsaan,TBA6084,SK SUNGAI LAS,KAMPUNG SUNGAI LAS,PERMAISURI,21500,098244641,TIADA
337,TERENGGANU,PPD SETIU,Kebangsaan,TBA6085,SK RHU SEPULUH,KAMPUNG RHU SEPULUH. SETIU,PERMAISURI,22120,098247197,098246232
338,TERENGGANU,PPD SETIU,Kebangsaan,TBA6086,SK BANGGOL,"KAMPUNG BANGGOL, JALAN PENARIK, SETIU,",PERMAISURI,22100,096092337,096098219
339,TERENGGANU,PPD SETIU,Kebangsaan,TBA6087,SK PANCHOR MERAH,SK PANCHOR MERAH,PERMAISURI,22100,0096923626,0096923733
340,TERENGGANU,PPD SETIU,Kebangsaan,TBA6088,SK PERMAISURI,JALAN BINJAI MANIS,PERMAISURI,22100,096097506,096097506
341,TERENGGANU,PPD SETIU,Kebangsaan,TBA6089,SK SUNGAI LEREK,KG. SUNGAI LEREK,SETIU,21450,0096576048,0096576048
342,TERENGGANU,PPD SETIU,Kebangsaan,TBA6090,SK LEMBAH BIDONG,"MERANG, SETIU","BANDAR PERMAISURI",21010,096531387,096531387
343,TERENGGANU,PPD SETIU,Kebangsaan,TBA6091,SK LEMBAH JAYA,"BANDAR PERMAISURI,SETIU,TERENGGANU",PERMAISURI,22100,0096092500,0096092501
344,TERENGGANU,PPD SETIU,Kebangsaan,TBA6092,SK ALUR LEK KASAR,SEKOLAH KEBANGSAAN ALUR LEK KASAR,SETIU,21500,098242622,TIADA
345,TERENGGANU,PPD SETIU,Kebangsaan,TBA6113,SK KAMPONG JAYA,SG TONG,PERMAISURI,21500,098240021,098240023
346,TERENGGANU,PPD SETIU,Kebangsaan,TBA6114,SK PAYONG BARU,"KAMPUNG PAYONG,",PERMAISURI,21500,098242629,TIADA
347,TERENGGANU,PPD SETIU,Kebangsaan,TBA6115,SK KAMPONG TAYOR,"WAKIL POS TAYOR TENGAH, HULU NERUS,",SETIU,21500,098241061,098241062
348,TERENGGANU,PPD SETIU,Kebangsaan,TBA6116,SK BARI ( SG TONG),"SUNGAI TONG,",PERMAISURI,21500,0098240826,TIADA
349,TERENGGANU,PPD SETIU,Kebangsaan,TBA6117,SK JELAPANG,KAMPUNG JELAPANG,CHALOK,21450,098241260,098241108
350,TERENGGANU,PPD SETIU,Kebangsaan,TBA6118,SK SAUJANA,SK. SAUJANA,PERMAISURI,22110,096021198,096021198
351,TERENGGANU,PPD SETIU,Kebangsaan,TBA6119,SK SERI LANGKAP,"LOT 5388,KG.SUNGAI TONG",PERMAISURI,21500,096572352,096571034
